SampleID,Layer,Component,Quantity
MERCEDES 9004 (S1)-LS,1,LS 90,97.6
MERCEDES 9004 (S1)-LS,1,LS 20,1.6
MERCEDES 9004 (S1)-LS,1,LS 67,0.6
MERCEDES 9004 (S1)-LS,1,LS 79,0.2
MERCEDES 9678 (S1)-LS,1,LS 90,97.6
MERCEDES 9678 (S1)-LS,1,LS 29,1.3
MERCEDES 9678 (S1)-LS,1,LS 67,0.6
MERCEDES 9678 (S1)-LS,1,LS 49,0.5
MERCEDES 945 (S1)-LS,1,LS 30,42.2
MERCEDES 945 (S1)-LS,1,LS 90,33.1
MERCEDES 945 (S1)-LS,1,LS 44,21.4
MERCEDES 945 (S1)-LS,1,LS 25,3.3
GM WA7475 (S1)-LS,1,LS 74,29
GM WA7475 (S1)-LS,1,LS 88,26.4
GM WA7475 (S1)-LS,1,LS 82,19
GM WA7475 (S1)-LS,1,LS 77,15.2
GM WA7475 (S1)-LS,1,LS 99,10.4
GM WA9423 (S1)-LS,1,LS 74,54.1
GM WA9423 (S1)-LS,1,LS 86,21.1
GM WA9423 (S1)-LS,1,LS 82,15.8
GM WA9423 (S1)-LS,1,LS 99,5.5
GM WA9423 (S1)-LS,1,LS 77,3.5
GM WA3595 (S1)-LS,1,LS 82,50.4
GM WA3595 (S1)-LS,1,LS 86,42.5
GM WA3595 (S1)-LS,1,LS 90,5.3
GM WA3595 (S1)-LS,1,LS 25,1.8
GM WA5353 (S1)-LS,1,LS 74,55
GM WA5353 (S1)-LS,1,LS 86,16.1
GM WA5353 (S1)-LS,1,LS 82,14.8
GM WA5353 (S1)-LS,1,LS 77,9.9
GM WA5353 (S1)-LS,1,LS 90,4.2
GM WA9610 (S1)-LS,1,LS 90,82.9
GM WA9610 (S1)-LS,1,LS 67,10.8
GM WA9610 (S1)-LS,1,LS 20,5
GM WA9610 (S1)-LS,1,LS 74,1.3
GM WA9200 (S1)-LS,1,LS 90,75.3
GM WA9200 (S1)-LS,1,LS 67,11
GM WA9200 (S1)-LS,1,LS 20,10.1
GM WA9200 (S1)-LS,1,LS 77,3.6
GM WA466Y (S1)-LS,1,LS 86,51.1
GM WA466Y (S1)-LS,1,LS 82,36.5
GM WA466Y (S1)-LS,1,LS 99,11.2
GM WA466Y (S1)-LS,1,LS 20,1.2
MERCEDES 459 (S1)-LS,1,LS 25,34.3
MERCEDES 459 (S1)-LS,1,LS 67,33.9
MERCEDES 459 (S1)-LS,1,LS 90,22.8
MERCEDES 459 (S1)-LS,1,LS 77,9
GM WA9567 (S1)-LS,1,LS 90,95.6
GM WA9567 (S1)-LS,1,LS 69,3.1
GM WA9567 (S1)-LS,1,LS 59,0.8
GM WA9567 (S1)-LS,1,LS 20,0.5
GM WA7476 (S1)-LS,1,LS 61,55.7
GM WA7476 (S1)-LS,1,LS 90,25.7
GM WA7476 (S1)-LS,1,LS 66,10.7
GM WA7476 (S1)-LS,1,LS 62,5.8
GM WA7476 (S1)-LS,1,LS 74,1.3
GM WA7476 (S1)-LS,1,LS 20,0.8
GM WA454B (S1)-LS,1,LS 90,73
GM WA454B (S1)-LS,1,LS 61,13
GM WA454B (S1)-LS,1,LS 67,12.3
GM WA454B (S1)-LS,1,LS 54,1.4
GM WA454B (S1)-LS,1,LS 77,0.3
GM WA453B (S1)-LS,1,LS 90,83.2
GM WA453B (S1)-LS,1,LS 62,15.2
GM WA453B (S1)-LS,1,LS 25,1.4
GM WA453B (S1)-LS,1,LS 66,0.2
GM WA8057 (S1)-LS,1,LS 90,50.8
GM WA8057 (S1)-LS,1,LS 67,43.1
GM WA8057 (S1)-LS,1,LS 77,3.7
GM WA8057 (S1)-LS,1,LS 25,2.4
GM WA9830 (S1)-LS,1,LS 90,32
GM WA9830 (S1)-LS,1,LS 54,32
GM WA9830 (S1)-LS,1,LS 46,25
GM WA9830 (S1)-LS,1,LS 56,5.9
GM WA9830 (S1)-LS,1,LS 61,3.8
GM WA9830 (S1)-LS,1,LS 25,1.3
GM WA7391 (S1)-LS,1,LS 90,70.3
GM WA7391 (S1)-LS,1,LS 67,27.6
GM WA7391 (S1)-LS,1,LS 25,1.4
GM WA7391 (S1)-LS,1,LS 77,0.7
GM WA7122 (S1)-LS,1,LS 90,81
GM WA7122 (S1)-LS,1,LS 25,8.3
GM WA7122 (S1)-LS,1,LS 77,4.8
GM WA7122 (S1)-LS,1,LS 61,4.5
GM WA7122 (S1)-LS,1,LS 66,1.4
GM WA8065 (S1)-LS,1,LS 86,64.7
GM WA8065 (S1)-LS,1,LS 77,23
GM WA8065 (S1)-LS,1,LS 74,6.7
GM WA8065 (S1)-LS,1,LS 90,5.6
GM WA321D (S1)-LS,1,LS 86,74.9
GM WA321D (S1)-LS,1,LS 74,14
GM WA321D (S1)-LS,1,LS 90,7.3
GM WA321D (S1)-LS,1,LS 20,2
GM WA321D (S1)-LS,1,LS 88,1.8
GM WA421C (S1)-LS,1,LS 90,54.1
GM WA421C (S1)-LS,1,LS 61,19
GM WA421C (S1)-LS,1,LS 82,16.9
GM WA421C (S1)-LS,1,LS 77,5.6
GM WA421C (S1)-LS,1,LS 85,4.4
GM WA413C (S1)-LS,1,LS 82,36.1
GM WA413C (S1)-LS,1,LS 74,28.3
GM WA413C (S1)-LS,1,LS 62,26.6
GM WA413C (S1)-LS,1,LS 61,7.9
GM WA413C (S1)-LS,1,LS 20,1.1
GM WA9524 (S1)-LS,1,LS 82,49.7
GM WA9524 (S1)-LS,1,LS 88,22.6
GM WA9524 (S1)-LS,1,LS 74,16.1
GM WA9524 (S1)-LS,1,LS 90,5.9
GM WA9524 (S1)-LS,1,LS 25,5.7
GM WA9961 (S1)-LS,1,LS 46,56.8
GM WA9961 (S1)-LS,1,LS 90,35.7
GM WA9961 (S1)-LS,1,LS 54,5.5
GM WA9961 (S1)-LS,1,LS 20,2
GM WA9804 (S1)-LS,1,LS 62,71.9
GM WA9804 (S1)-LS,1,LS 90,17.5
GM WA9804 (S1)-LS,1,LS 29,4.7
GM WA9804 (S1)-LS,1,LS 66,4.3
GM WA9804 (S1)-LS,1,LS 74,1.6
GM WA2741 (S1)-LS,1,LS 90,88.7
GM WA2741 (S1)-LS,1,LS 67,8.7
GM WA2741 (S1)-LS,1,LS 61,2.5
GM WA2741 (S1)-LS,1,LS 20,0.1
GM WA8973 (S1)-LS,1,LS 90,87.1
GM WA8973 (S1)-LS,1,LS 67,11.4
GM WA8973 (S1)-LS,1,LS 77,0.8
GM WA8973 (S1)-LS,1,LS 20,0.7
GM WA8564 (S1)-LS,1,LS 90,68.3
GM WA8564 (S1)-LS,1,LS 67,29.9
GM WA8564 (S1)-LS,1,LS 25,1.4
GM WA8564 (S1)-LS,1,LS 77,0.4
GM WA9611 (S1)-LS,1,LS 90,89.9
GM WA9611 (S1)-LS,1,LS 67,5.6
GM WA9611 (S1)-LS,1,LS 79,3
GM WA9611 (S1)-LS,1,LS 20,1.5
GM WA509F (S1)-LS,1,LS 90,96.4
GM WA509F (S1)-LS,1,LS 67,2.8
GM WA509F (S1)-LS,1,LS 20,0.8
GM WA3465 (S1)-LS,1,LS 90,97.8
GM WA3465 (S1)-LS,1,LS 69,1.4
GM WA3465 (S1)-LS,1,LS 59,0.7
GM WA3465 (S1)-LS,1,LS 20,0.1
GM WA3309 (S1)-LS,1,LS 74,31.7
GM WA3309 (S1)-LS,1,LS 82,30.5
GM WA3309 (S1)-LS,1,LS 88,23
GM WA3309 (S1)-LS,1,LS 86,7.8
GM WA3309 (S1)-LS,1,LS 20,4
GM WA3309 (S1)-LS,1,LS 90,3
GM WA9299 (S1)-LS,1,LS 85,57.8
GM WA9299 (S1)-LS,1,LS 74,27.5
GM WA9299 (S1)-LS,1,LS 86,7.3
GM WA9299 (S1)-LS,1,LS 20,3
GM WA9299 (S1)-LS,1,LS 90,2.8
GM WA9299 (S1)-LS,1,LS 82,1.6
GM WA8265 (S1)-LS,1,LS 90,81
GM WA8265 (S1)-LS,1,LS 67,14.8
GM WA8265 (S1)-LS,1,LS 25,1.7
GM WA8265 (S1)-LS,1,LS 61,1.5
GM WA8265 (S1)-LS,1,LS 77,1
GM WA9258 (S1)-LS,1,LS 88,67.4
GM WA9258 (S1)-LS,1,LS 77,15.2
GM WA9258 (S1)-LS,1,LS 25,8
GM WA9258 (S1)-LS,1,LS 99,5.7
GM WA9258 (S1)-LS,1,LS 74,3.7
GM WA8066 (S1)-LS,1,LS 88,47.9
GM WA8066 (S1)-LS,1,LS 74,29.9
GM WA8066 (S1)-LS,1,LS 99,14.3
GM WA8066 (S1)-LS,1,LS 25,7.9
GM WA7156 (S1)-LS,1,LS 54,74.4
GM WA7156 (S1)-LS,1,LS 25,11.6
GM WA7156 (S1)-LS,1,LS 67,9.4
GM WA7156 (S1)-LS,1,LS 90,4.6
GM WA7490 (S1)-LS,1,LS 25,54.9
GM WA7490 (S1)-LS,1,LS 46,20.5
GM WA7490 (S1)-LS,1,LS 44,13.9
GM WA7490 (S1)-LS,1,LS 61,5.7
GM WA7490 (S1)-LS,1,LS 90,5
GM WA7498 (S1)-LS,1,LS 90,86.1
GM WA7498 (S1)-LS,1,LS 79,7
GM WA7498 (S1)-LS,1,LS 67,6.2
GM WA7498 (S1)-LS,1,LS 20,0.7
GM WA5299 (S1)-LS,1,LS 54,50.9
GM WA5299 (S1)-LS,1,LS 90,23.7
GM WA5299 (S1)-LS,1,LS 44,17.9
GM WA5299 (S1)-LS,1,LS 61,5.2
GM WA5299 (S1)-LS,1,LS 20,2.3
GM WA5300 (S1)-LS,1,LS 90,55.5
GM WA5300 (S1)-LS,1,LS 67,28.3
GM WA5300 (S1)-LS,1,LS 20,11.5
GM WA5300 (S1)-LS,1,LS 77,4.7
GM WA9087 (S1)-LS,1,LS 90,66.7
GM WA9087 (S1)-LS,1,LS 67,23.8
GM WA9087 (S1)-LS,1,LS 20,7.2
GM WA9087 (S1)-LS,1,LS 77,2.3
GM WA8744 (S1)-LS,1,LS 90 ,79.8
GM WA8744 (S1)-LS,1,LS 67,15.7
GM WA8744 (S1)-LS,1,LS 20,3.8
GM WA8744 (S1)-LS,1,LS 77,0.7
GM WA9219 (S1)-LS,1,LS 90,79.6
GM WA9219 (S1)-LS,1,LS 79,9.2
GM WA9219 (S1)-LS,1,LS 67,9.2
GM WA9219 (S1)-LS,1,LS 29,2
GM WA5196 (S1)-LS,1,LS 20,34.8
GM WA5196 (S1)-LS,1,LS 90,28.8
GM WA5196 (S1)-LS,1,LS 67,28.2
GM WA5196 (S1)-LS,1,LS 74,8.2
GM WA9017 (S1)-LS,1,LS 90,77.6
GM WA9017 (S1)-LS,1,LS 25,16.2
GM WA9017 (S1)-LS,1,LS 67,5.5
GM WA9017 (S1)-LS,1,LS 77,0.7
GM WA9663 (S1)-LS,1,LS 90,88
GM WA9663 (S1)-LS,1,LS 54,6.6
GM WA9663 (S1)-LS,1,LS 61,2
GM WA9663 (S1)-LS,1,LS 44,1.8
GM WA9663 (S1)-LS,1,LS 20,1.6
GM WA3231 (S1)-LS,1,LS 90,85.3
GM WA3231 (S1)-LS,1,LS 61,8.2
GM WA3231 (S1)-LS,1,LS 67,5.7
GM WA3231 (S1)-LS,1,LS 20,0.8
GM WA8557 (S1)-LS,1,LS 90,96.9
GM WA8557 (S1)-LS,1,LS 62,1.4
GM WA8557 (S1)-LS,1,LS 66,1
GM WA8557 (S1)-LS,1,LS 20,0.3
GM WA8557 (S1)-LS,1,LS 69,0.3
GM WA8557 (S1)-LS,1,LS 59,0.1
GM WA8509 (S1)-LS,1,LS 90,93.7
GM WA8509 (S1)-LS,1,LS 67,4.7
GM WA8509 (S1)-LS,1,LS 20,1.2
GM WA8509 (S1)-LS,1,LS 61,0.3
GM WA8509 (S1)-LS,1,LS 77,0.1
GM WA5108 (S1)-LS,1,LS 66,32.3
GM WA5108 (S1)-LS,1,LS 74,31.3
GM WA5108 (S1)-LS,1,LS 61,24.2
GM WA5108 (S1)-LS,1,LS 67,9.1
GM WA5108 (S1)-LS,1,LS 90,3.1
GM WA159E (S1)-LS,1,LS 90,99.2
GM WA159E (S1)-LS,1,LS 77,0.3
GM WA159E (S1)-LS,1,LS 20,0.3
GM WA159E (S1)-LS,1,LS 85,0.2
GM WA9759 (S1)-LS,1,LS 90,98.1
GM WA9759 (S1)-LS,1,LS 77,1.1
GM WA9759 (S1)-LS,1,LS 67,0.5
GM WA9759 (S1)-LS,1,LS 20,0.3
GM WA9201 (S1)-LS,1,LS 67,58.6
GM WA9201 (S1)-LS,1,LS 90,30.7
GM WA9201 (S1)-LS,1,LS 20,6.4
GM WA9201 (S1)-LS,1,LS 77,4.3
GM WA5301 (S1)-LS,1,LS 90,53.6
GM WA5301 (S1)-LS,1,LS 25,29.1
GM WA5301 (S1)-LS,1,LS 77,9.1
GM WA5301 (S1)-LS,1,LS 88,8.2
GM WA129L (S1)-LS,1,LS 86,75.4
GM WA129L (S1)-LS,1,LS 82,19
GM WA129L (S1)-LS,1,LS 90,3.4
GM WA129L (S1)-LS,1,LS 20,2.2
GM WA8832 (S1)-LS,1,LS 86,41.8
GM WA8832 (S1)-LS,1,LS 74,27.1
GM WA8832 (S1)-LS,1,LS 99,19.1
GM WA8832 (S1)-LS,1,LS 82,9
GM WA8832 (S1)-LS,1,LS 20,3
GM WA282B (S1)-LS,1,LS 82,46.5
GM WA282B (S1)-LS,1,LS 86,38.9
GM WA282B (S1)-LS,1,LS 74,6
GM WA282B (S1)-LS,1,LS 90,5.6
GM WA282B (S1)-LS,1,LS 20,3
GM WA4147 (S1)-LS,1,LS 74,36.3
GM WA4147 (S1)-LS,1,LS 82,28
GM WA4147 (S1)-LS,1,LS 86,22.9
GM WA4147 (S1)-LS,1,LS 77,8.1
GM WA4147 (S1)-LS,1,LS 90,4.7
GM WA4721 (S1)-LS,1,LS 74,53.8
GM WA4721 (S1)-LS,1,LS 86,19.9
GM WA4721 (S1)-LS,1,LS 82,18.1
GM WA4721 (S1)-LS,1,LS 90,5.4
GM WA4721 (S1)-LS,1,LS 20,2.8
GM WA9547 (S1)-LS,1,LS 86,41.1
GM WA9547 (S1)-LS,1,LS 74,32.7
GM WA9547 (S1)-LS,1,LS 99,16.6
GM WA9547 (S1)-LS,1,LS 82,8.6
GM WA9547 (S1)-LS,1,LS 29,1
GM WA9075 (S1)-LS,1,LS 74,42.2
GM WA9075 (S1)-LS,1,LS 82,27.6
GM WA9075 (S1)-LS,1,LS 86,18.7
GM WA9075 (S1)-LS,1,LS 99,10.7
GM WA9075 (S1)-LS,1,LS 29,0.8
GM WA9260 (S1)-LS,1,LS 74,34.9
GM WA9260 (S1)-LS,1,LS 86,34.2
GM WA9260 (S1)-LS,1,LS 99,18
GM WA9260 (S1)-LS,1,LS 82,10.9
GM WA9260 (S1)-LS,1,LS 20,2
GM WA4007 (S1)-LS,1,LS 74,82.2
GM WA4007 (S1)-LS,1,LS 61,12.3
GM WA4007 (S1)-LS,1,LS 90,3
GM WA4007 (S1)-LS,1,LS 66,2.5
GM WA7260 (S1)-LS,1,LS 90,70.2
GM WA7260 (S1)-LS,1,LS 67,20.1
GM WA7260 (S1)-LS,1,LS 20,7.8
GM WA7260 (S1)-LS,1,LS 77,1.9
GM WA5285 (S1)-LS,1,LS 74,38.9
GM WA5285 (S1)-LS,1,LS 85,32.3
GM WA5285 (S1)-LS,1,LS 77,14.9
GM WA5285 (S1)-LS,1,LS 90,7.5
GM WA5285 (S1)-LS,1,LS 66,6.4
GM WA350D (S1)-LS,1,LS 62,53.1
GM WA350D (S1)-LS,1,LS 90,23.6
GM WA350D (S1)-LS,1,LS 66,18.3
GM WA350D (S1)-LS,1,LS 88,3.6
GM WA350D (S1)-LS,1,LS 20,1.4
GM WA131X (S1)-LS,1,LS 61,56.8
GM WA131X (S1)-LS,1,LS 67,24.1
GM WA131X (S1)-LS,1,LS 90,12
GM WA131X (S1)-LS,1,LS 62,6.5
GM WA131X (S1)-LS,1,LS 29,0.6
GM WA349D (S1)-LS,1,LS 90,52.5
GM WA349D (S1)-LS,1,LS 44,19.7
GM WA349D (S1)-LS,1,LS 25,18.3
GM WA349D (S1)-LS,1,LS 40,7.5
GM WA349D (S1)-LS,1,LS 30,2
GM WA7495 (S1)-LS,1,LS 67,76.5
GM WA7495 (S1)-LS,1,LS 77,19.6
GM WA7495 (S1)-LS,1,LS 20,2.3
GM WA7495 (S1)-LS,1,LS 66,1.6
GM WA9076 (S1)-LS,1,LS 82,87.4
GM WA9076 (S1)-LS,1,LS 99,6.7
GM WA9076 (S1)-LS,1,LS 74,3.9
GM WA9076 (S1)-LS,1,LS 25,2
GM WA523F (S1)-LS,1,LS 82,42.9
GM WA523F (S1)-LS,1,LS 61,34
GM WA523F (S1)-LS,1,LS 74,18.9
GM WA523F (S1)-LS,1,LS 90,3.1
GM WA523F (S1)-LS,1,LS 20,1.1
GM WA9593 (S1)-LS,1,LS 82,86.6
GM WA9593 (S1)-LS,1,LS 99,6.7
GM WA9593 (S1)-LS,1,LS 74,5.1
GM WA9593 (S1)-LS,1,LS 25,1.6
GM WA338 (S1)-LS,1,LS 82,75.8
GM WA338 (S1)-LS,1,LS 86,23.3
GM WA338 (S1)-LS,1,LS 20,0.9
GM WA5476 (S1)-LS,1,LS 82,52.7
GM WA5476 (S1)-LS,1,LS 86,25
GM WA5476 (S1)-LS,1,LS 77,15.1
GM WA5476 (S1)-LS,1,LS 90,5.2
GM WA5476 (S1)-LS,1,LS 66,2
GM WA7154 (S1)-LS,1,LS 90,52.3
GM WA7154 (S1)-LS,1,LS 44,19.3
GM WA7154 (S1)-LS,1,LS 25,17.2
GM WA7154 (S1)-LS,1,LS 40,8.2
GM WA7154 (S1)-LS,1,LS 30,3
GM WA7211 (S1)-LS,1,LS 82,44.5
GM WA7211 (S1)-LS,1,LS 77,26.3
GM WA7211 (S1)-LS,1,LS 88,18
GM WA7211 (S1)-LS,1,LS 90,5.7
GM WA7211 (S1)-LS,1,LS 74,5.5
GM WA300N (S1)-LS,1,LS 62,47
GM WA300N (S1)-LS,1,LS 61,30.2
GM WA300N (S1)-LS,1,LS 66,10.5
GM WA300N (S1)-LS,1,LS 49,8.2
GM WA300N (S1)-LS,1,LS 79,3
GM WA300N (S1)-LS,1,LS 29,1.1
GM WA9929 (S1)-LS,1,LS 90,52.7
GM WA9929 (S1)-LS,1,LS 61,36.3
GM WA9929 (S1)-LS,1,LS 66,10.2
GM WA9929 (S1)-LS,1,LS 20,0.8
GM WA8908 (S1)-LS,1,LS 90,61
GM WA8908 (S1)-LS,1,LS 62,26.5
GM WA8908 (S1)-LS,1,LS 66,9.2
GM WA8908 (S1)-LS,1,LS 74,2.5
GM WA8908 (S1)-LS,1,LS 20,0.8
GM WA253A (S1)-LS,1,LS 61,67.2
GM WA253A (S1)-LS,1,LS 66,20
GM WA253A (S1)-LS,1,LS 90,7.4
GM WA253A (S1)-LS,1,LS 74,4.7
GM WA253A (S1)-LS,1,LS 20,0.7
GM WA9418 (S1)-LS,1,LS 62,37.7
GM WA9418 (S1)-LS,1,LS 90,31.5
GM WA9418 (S1)-LS,1,LS 66,22.8
GM WA9418 (S1)-LS,1,LS 74,6.4
GM WA9418 (S1)-LS,1,LS 20,1.6
GM WA999J (S1)-LS,1,LS 61,67.7
GM WA999J (S1)-LS,1,LS 90,22.1
GM WA999J (S1)-LS,1,LS 66,7.9
GM WA999J (S1)-LS,1,LS 77,2.3
GM WA7381 (S1)-LS,1,LS 88,57.7
GM WA7381 (S1)-LS,1,LS 25,19.4
GM WA7381 (S1)-LS,1,LS 77,18.6
GM WA7381 (S1)-LS,1,LS 99,4.3
GM WA9592 (S1)-LS,1,LS 90,91.2
GM WA9592 (S1)-LS,1,LS 67,5.9
GM WA9592 (S1)-LS,1,LS 66,1.3
GM WA9592 (S1)-LS,1,LS 62,1.1
GM WA9592 (S1)-LS,1,LS 20,0.5
GM WA5704 (S1)-LS,1,LS 90,96.1
GM WA5704 (S1)-LS,1,LS 67,3.3
GM WA5704 (S1)-LS,1,LS 20,0.6
GM WA8929 (S1)-LS,1,LS 90,57.7
GM WA8929 (S1)-LS,1,LS 61,21.6
GM WA8929 (S1)-LS,1,LS 67,20.2
GM WA8929 (S1)-LS,1,LS 59,0.5
GM WA5247 (S1)-LS,1,LS 62,30.3
GM WA5247 (S1)-LS,1,LS 79,29.1
GM WA5247 (S1)-LS,1,LS 66,20
GM WA5247 (S1)-LS,1,LS 90,20
GM WA5247 (S1)-LS,1,LS 77,0.6
GM WA7382 (S1)-LS,1,LS 90,87.9
GM WA7382 (S1)-LS,1,LS 25,5.9
GM WA7382 (S1)-LS,1,LS 49,5.9
GM WA7382 (S1)-LS,1,LS 67,0.3
GM WA5111 (S1)-LS,1,LS 90,98
GM WA5111 (S1)-LS,1,LS 59,0.9
GM WA5111 (S1)-LS,1,LS 20,0.8
GM WA5111 (S1)-LS,1,LS 67,0.3
GM WA8740 (S1)-LS,1,LS 90,65.7
GM WA8740 (S1)-LS,1,LS 61,18.4
GM WA8740 (S1)-LS,1,LS 62,5.5
GM WA8740 (S1)-LS,1,LS 79,4.7
GM WA8740 (S1)-LS,1,LS 66,4.5
GM WA8740 (S1)-LS,1,LS 20,1.2
GM WA8758 (S1)-LS,1,LS 90,94.3
GM WA8758 (S1)-LS,1,LS 62,2.9
GM WA8758 (S1)-LS,1,LS 79,1.9
GM WA8758 (S1)-LS,1,LS 66,0.6
GM WA8758 (S1)-LS,1,LS 20,0.3
GM WA628D (S1)-LS,1,LS 61,73.4
GM WA628D (S1)-LS,1,LS 90,19.4
GM WA628D (S1)-LS,1,LS 59,6.9
GM WA628D (S1)-LS,1,LS 20,0.3
GM WA408C (S1)-LS,1,LS 90,45
GM WA408C (S1)-LS,1,LS 66,26.6
GM WA408C (S1)-LS,1,LS 62,25.4
GM WA408C (S1)-LS,1,LS 77,2.5
GM WA408C (S1)-LS,1,LS 20,0.5
GM WA8525 (S1)-LS,1,LS 90,83.4
GM WA8525 (S1)-LS,1,LS 67,15.7
GM WA8525 (S1)-LS,1,LS 61,0.6
GM WA8525 (S1)-LS,1,LS 20,0.3
GM WA8920 (S1)-LS,1,LS 90,80.9
GM WA8920 (S1)-LS,1,LS 67,15.7
GM WA8920 (S1)-LS,1,LS 20,1.8
GM WA8920 (S1)-LS,1,LS 74,1.6
GM WA9307 (S1)-LS,1,LS 90,85.2
GM WA9307 (S1)-LS,1,LS 67,13.7
GM WA9307 (S1)-LS,1,LS 61,0.6
GM WA9307 (S1)-LS,1,LS 20,0.5
GM WA8528 (S1)-LS,1,LS 90,61
GM WA8528 (S1)-LS,1,LS 67,35.2
GM WA8528 (S1)-LS,1,LS 77,2
GM WA8528 (S1)-LS,1,LS 25,1.8
MAZDA GW (S1)-LS,1,LS 46,42.4
MAZDA GW (S1)-LS,1,LS 90,40.2
MAZDA GW (S1)-LS,1,LS 56,13.5
MAZDA GW (S1)-LS,1,LS 25,3.9
MAZDA HQ (S1)-LS,1,LS 25,64.5
MAZDA HQ (S1)-LS,1,LS 44,20.4
MAZDA HQ (S1)-LS,1,LS 99,14.7
MAZDA HQ (S1)-LS,1,LS 85,0.4
MAZDA DV (S1)-LS,1,LS 44,38.1
MAZDA DV (S1)-LS,1,LS 99,24.2
MAZDA DV (S1)-LS,1,LS 25,24.2
MAZDA DV (S1)-LS,1,LS 30,13.5
MAZDA A2C (S1)-LS,1,LS 90,98.6
MAZDA A2C (S1)-LS,1,LS 20,0.6
MAZDA A2C (S1)-LS,1,LS 61,0.5
MAZDA A2C (S1)-LS,1,LS 49,0.3
MAZDA A1L (S1)-LS,1,LS 90,97
MAZDA A1L (S1)-LS,1,LS 49,2.4
MAZDA A1L (S1)-LS,1,LS 67,0.3
MAZDA A1L (S1)-LS,1,LS 29,0.3
MAZDA A2W (S1)-LS,1,LS 90,97.3
MAZDA A2W (S1)-LS,1,LS 20,1.2
MAZDA A2W (S1)-LS,1,LS 59,0.8
MAZDA A2W (S1)-LS,1,LS 67,0.7
MAZDA YZ4 (S1)-LS,1,LS 90,98
MAZDA YZ4 (S1)-LS,1,LS 20,0.9
MAZDA YZ4 (S1)-LS,1,LS 49,0.6
MAZDA YZ4 (S1)-LS,1,LS 67,0.5
MAZDA PT (S1)-LS,1,LS 90,97.4
MAZDA PT (S1)-LS,1,LS 79,1.3
MAZDA PT (S1)-LS,1,LS 67,0.8
MAZDA PT (S1)-LS,1,LS 20,0.5
MAZDA RY (S1)-LS,1,LS 86,48.2
MAZDA RY (S1)-LS,1,LS 77,35.5
MAZDA RY (S1)-LS,1,LS 25,10.4
MAZDA RY (S1)-LS,1,LS 90,5.9
MAZDA Z9T (S1)-LS,1,LS 85,78
MAZDA Z9T (S1)-LS,1,LS 74,20.2
MAZDA Z9T (S1)-LS,1,LS 25,1.8
MAZDA SQ (S1)-LS,1,LS 82,77.6
MAZDA SQ (S1)-LS,1,LS 99,13.6
MAZDA SQ (S1)-LS,1,LS 88,8.3
MAZDA SQ (S1)-LS,1,LS 20,0.5
MAZDA E4 (S1)-LS,1,LS 86,48.1
MAZDA E4 (S1)-LS,1,LS 74,44.3
MAZDA E4 (S1)-LS,1,LS 90,4.2
MAZDA E4 (S1)-LS,1,LS 82,2
MAZDA E4 (S1)-LS,1,LS 20,1.4
MAZDA A4S (S1)-LS,1,LS 85,48.4
MAZDA A4S (S1)-LS,1,LS 82,35.3
MAZDA A4S (S1)-LS,1,LS 99,15.6
MAZDA A4S (S1)-LS,1,LS 20,0.7
MAZDA A3E (S1)-LS,1,LS 82,50.2
MAZDA A3E (S1)-LS,1,LS 85,30.1
MAZDA A3E (S1)-LS,1,LS 88,18.5
MAZDA A3E (S1)-LS,1,LS 20,1.2
MAZDA A2E (S1)-LS,1,LS 30,54.7
MAZDA A2E (S1)-LS,1,LS 40,28
MAZDA A2E (S1)-LS,1,LS 90,14.6
MAZDA A2E (S1)-LS,1,LS 25,2.7
MAZDA FW (S1)-LS,1,LS 56,49.2
MAZDA FW (S1)-LS,1,LS 90,33.5
MAZDA FW (S1)-LS,1,LS 46,13
MAZDA FW (S1)-LS,1,LS 25,4.3
MAZDA FV (S1)-LS,1,LS 25,52.6
MAZDA FV (S1)-LS,1,LS 46,29.9
MAZDA FV (S1)-LS,1,LS 61,9
MAZDA FV (S1)-LS,1,LS 90,8.5
MAZDA TE (S1)-LS,1,LS 90,72.2
MAZDA TE (S1)-LS,1,LS 79,18.2
MAZDA TE (S1)-LS,1,LS 67,6.9
MAZDA TE (S1)-LS,1,LS 25,2.7
MAZDA TG (S1)-LS,1,LS 90,71.6
MAZDA TG (S1)-LS,1,LS 61,16.6
MAZDA TG (S1)-LS,1,LS 67,11
MAZDA TG (S1)-LS,1,LS 29,0.8
MAZDA GY (S1)-LS,1,LS 90,82
MAZDA GY (S1)-LS,1,LS 20,8
MAZDA GY (S1)-LS,1,LS 79,6.8
MAZDA GY (S1)-LS,1,LS 67,3.2
MAZDA A4B (S1)-LS,1,LS 90,70.1
MAZDA A4B (S1)-LS,1,LS 61,17.2
MAZDA A4B (S1)-LS,1,LS 67,11.2
MAZDA A4B (S1)-LS,1,LS 20,1.5
MAZDA VF (S1)-LS,1,LS 90,56
MAZDA VF (S1)-LS,1,LS 67,33.6
MAZDA VF (S1)-LS,1,LS 20,8.2
MAZDA VF (S1)-LS,1,LS 74,2.2
MAZDA 5X (S1)-LS,1,LS 90,77.7
MAZDA 5X (S1)-LS,1,LS 67,17.1
MAZDA 5X (S1)-LS,1,LS 49,3.6
MAZDA 5X (S1)-LS,1,LS 20,0.9
MAZDA 5X (S1)-LS,1,LS 77,0.7
MAZDA VE (S1)-LS,1,LS 90,73.7
MAZDA VE (S1)-LS,1,LS 67,20.8
MAZDA VE (S1)-LS,1,LS 25,5.2
